id,codigo,procedimento,descricao,disponivel,user_id,created_at,updated_at
,06.04.29.007-1,LANREOTIDA 90 MG INJETÁVEL (POR SERINGA PREENCHIDA,,1,1,,
,06.04.29.008-0,LANREOTIDA 120 MG INJETÁVEL (POR SERINGA PREENCHIDA,,1,1,,
,06.04.31.001-3,IMUNOGLOBULINA HUMANA 0,,1,1,,
,06.04.31.002-1,IMUNOGLOBULINA HUMANA 1,,1,1,,
,06.04.31.003-0,IMUNOGLOBULINA HUMANA 2,,1,1,,
,06.04.31.004-8,IMUNOGLOBULINA HUMANA 3,,1,1,,
,06.04.31.005-6,IMUNOGLOBULINA HUMANA 5,,1,1,,
,06.04.31.006-4,IMUNOGLOBULINA HUMANA 6,,1,1,,
,06.04.32.001-9,EVEROLIMO 0,,1,1,,
,06.04.32.002-7,EVEROLIMO 0,,1,1,,
,06.04.32.003-5,EVEROLIMO 1 MG (POR COMPRIMIDO ,,1,1,,
,06.04.32.004-3,LEFLUNOMIDA 20 MG (POR COMPRIMIDO,,1,1,,
,06.04.32.005-1,MICOFENOLATO DE MOFETILA 500 MG (POR COMPRIMIDO,,1,1,,
,06.04.32.006-0,MICOFENOLATO DE SODIO 180 MG (POR COMPRIMIDO,,1,1,,
,06.04.32.007-8,MICOFENOLATO DE SODIO 360 MG (POR COMPRIMIDO,,1,1,,
,06.04.32.008-6,SIROLIMO 1 MG (POR DRAGEA,,1,1,,
,06.04.32.009-4,SIROLIMO 2 MG (POR DRAGEA,,1,1,,
,06.04.32.011-6,NATALIZUMABE 300MG (POR FRASCO-AMPOLA,,1,1,,
,06.04.32.012-4,ABATACEPTE 250 MG INJETÁVEL (POR FRASCO AMPOLA.,,1,1,,
,06.04.32.013-2,FINGOLIMODE 0,,1,1,,
,06.04.32.014-0,ABATACEPTE 125 MG INJETÁVEL (POR SERINGA PREENCHIDA,,1,1,,
,06.04.32.015-9,TOFACITINIBE 5 MG (POR COMPRIMIDO,,1,1,,
,06.04.32.016-7,VEDOLIZUMABE 300 MG PÓ LIOFILIZADO PARA SOLUÇÃO INJETÁVEL,,1,1,,
,06.04.32.017-5,BARICITINIBE 2MG (POR COMPRIMIDO,,1,1,,
,06.04.32.018-3,BARICITINIBE 4MG (POR COMPRIMIDO,,1,1,,
,06.04.32.019-1,UPADACITINIBE 15 MG (POR COMPRIMIDO REVESTIDO DE LIBERAÇÃO PROLONGADA,,1,1,,
,06.04.32.020-5,ALENTUZUMABE 10 MG/ML SOLUÇÃO INJETÁVEL (FRASCO-AMPOLA CONTENDO 1,,1,1,,
,06.04.32.021-3,ECULIZUMABE 10 MG/ML SOLUÇÃO INJETÁVEL (FRASCO COM 30 ML,,1,1,,
,06.04.33.001-4,ILOPROSTA 10 MCG/ML SOLUÇÃO PARA NEBULIZAÇÃO (AMPOLA DE 1 ML,,1,1,,
,06.04.33.002-2,CLOPIDOGREL 75 MG (POR COMPRIMIDO,,1,1,,
,06.04.34.001-0,CICLOSPORINA 10 MG (POR CAPSULA,,1,1,,
,06.04.34.002-8,CICLOSPORINA 25 MG (POR CAPSULA,,1,1,,
,06.04.34.003-6,CICLOSPORINA 50 MG (POR CAPSULA,,1,1,,
,06.04.34.004-4,CICLOSPORINA 100 MG (POR CAPSULA,,1,1,,
,06.04.34.005-2,CICLOSPORINA 100 MG/ML SOLUCAO ORAL (POR FRASCO DE 50 ML,,1,1,,
,06.04.34.006-0,TACROLIMO 1 MG (POR CAPSULA,,1,1,,
,06.04.34.007-9,TACROLIMO 5 MG (POR CAPSULA,,1,1,,
,06.04.35.001-5,SILDENAFILA 20 MG (POR COMPRIMIDO,,1,1,,
,06.04.35.002-3,SILDENAFILA 25 MG (POR COMPRIMIDO,,1,1,,
,06.04.35.003-1,SILDENAFILA 50 MG (POR COMPRIMIDO,,1,1,,
,06.04.36.001-0,ATORVASTATINA 10 MG (POR COMPRIMIDO,,1,1,,
,06.04.36.002-9,ATORVASTATINA 20 MG (POR COMPRIMIDO,,1,1,,
,06.04.36.003-7,ATORVASTATINA 40 MG (POR COMPRIMIDO,,1,1,,
,06.04.36.004-5,ATORVASTATINA 80 MG (POR COMPRIMIDO,,1,1,,
,06.04.36.005-3,FLUVASTATINA 20 MG (POR CAPSULA,,1,1,,
,06.04.36.006-1,FLUVASTATINA 40 MG  (POR CAPSULA,,1,1,,
,06.04.36.007-0,LOVASTATINA 10 MG (POR COMPRIMIDO,,1,1,,
,06.04.36.008-8,LOVASTATINA 20 MG (POR COMPRIMIDO,,1,1,,
,06.04.36.009-6,LOVASTATINA 40 MG (POR COMPRIMIDO,,1,1,,
,06.04.36.010-0,PRAVASTATINA 10 MG (POR COMPRIMIDO,,1,1,,
,06.04.36.011-8,PRAVASTATINA 20MG (POR COMPRIMIDO,,1,1,,
,06.04.36.012-6,PRAVASTATINA 40 MG (POR COMPRIMIDO,,1,1,,
,06.04.37.001-6,SELEGILINA 5 MG (POR COMPRIMIDO,,1,1,,
,06.04.37.002-4,SELEGILINA 10 MG (POR DRAGEA OU COMPRIMIDO,,1,1,,
,06.04.37.003-2,RASAGILINA 1 MG (POR COMPRIMIDO,,1,1,,
,06.04.38.001-1,ADALIMUMABE 40 MG INJETAVEL (POR SERINGA PREENCHIDA,,1,1,,
,06.04.38.002-0,ETANERCEPTE 25 MG INJETÁVEL (POR FRASCO-AMPOLA OU SERINGA PREENCHIDA,,1,1,,
,06.04.38.003-8,ETANERCEPTE 50MG INJETAVEL (POR FRASCO-AMPOLA OU SERINGA PREENCHIDA(ORIGINADOR,,1,1,,
,06.04.38.004-6,INFLIXIMABE 10 MG/ML INJETAVEL (POR FRASCO-AMPOLA COM 10 ML,,1,1,,
,06.04.38.005-4,INFLIXIMABE 10 MG/ML INJETAVEL (POR FRASCO-AMPOLA COM 10 ML,,1,1,,
,06.04.38.006-2,ADALIMUMABE 40 MG INJETÁVEL (POR SERINGA PREENCHIDA,,1,1,,
,06.04.38.007-0,CERTOLIZUMABE PEGOL 200 MG/ML INJETÁVEL (POR SERINGA PREENCHIDA,,1,1,,
,06.04.38.008-9,GOLIMUMABE 50 MG INJETÁVEL (POR SERINGA PREENCHIDA,,1,1,,
,06.04.38.009-7,ADALIMUMABE 40 MG INJETÁVEL (FRASCO AMPOLA,,1,1,,
,06.04.38.010-0,ETANERCEPTE 50 MG INJETÁVEL (POR FRASCO-AMPOLA OU SERINGA PREENCHIDA(BIOSSIMILAR A,,1,1,,
,06.04.38.011-9,INFLIXIMABE 10 MG /ML INJETÁVEL (POR FRASCO-AMPOLA COM 10 ML (BIOSSIMILAR A,,1,1,,
,06.04.38.012-7,ADALIMUMABE 40 MG INJETÁVEL ( POR SERINGA PREENCHIDA( BIOSSIMILAR A,,1,1,,
,06.04.38.013-5,ADALIMUMABE 40 MG INJETÁVEL (POR SERINGA PREENCHIDA (BIOSSIMILAR B,,1,1,,
,06.04.39.001-7,ALFAINTERFERONA 2B 3.000.000 UI INJETAVEL (POR FRASCO-AMPOLA,,1,1,,
,06.04.39.002-5,ALFAINTERFERONA 2B 5.000.000 UI INJETAVEL (POR FRASCO-AMPOLA,,1,1,,
,06.04.39.003-3,ALFAINTERFERONA 2B 10.000.000 UI INJETAVEL (POR FRASCO-AMPOLA,,1,1,,
,06.04.39.008-4,BETAINTERFERONA 1A 6.000.000 UI (22 MCG INJETAVEL (POR SERINGA PREENCHIDA,,1,1,,
,06.04.39.009-2,BETAINTERFERONA 1A 6.000.000 UI (30 MCG INJETAVEL (POR FRASCO-AMPOLA,,1,1,,
,06.04.39.010-6,BETAINTERFERONA 1A 12.000.000 UI (44 MCG INJETAVEL (POR SERINGA PREENCHIDA,,1,1,,
,06.04.39.011-4,BETAINTERFERONA 1B 9.600.000 UI (300MCG INJETAVEL (POR FRASCO-AMPOLA,,1,1,,
,06.04.40.001-2,SEVELAMER 800 MG (POR COMPRIMIDO,,1,1,,
,06.04.41.001-8,METADONA 5 MG (POR COMPRIMIDO,,1,1,,
,06.04.41.002-6,METADONA 10 MG (POR COMPRIMIDO,,1,1,,
,06.04.41.003-4,METADONA 10 MG/ML INJETAVEL (POR AMPOLA DE 1 ML,,1,1,,
,06.04.42.001-3,FLUDROCORTISONA 0,,1,1,,
,06.04.43.001-9,RALOXIFENO 60 MG (POR COMPRIMIDO,,1,1,,
,06.04.44.001-4,ALFADORNASE 2,,1,1,,
,06.04.47.001-0,ALFAEPOETINA 1.000 UI INJETAVEL (POR FRASCO-AMPOLA,,1,1,,
,06.04.47.002-9,ALFAEPOETINA 2.000 UI INJETAVEL (POR FRASCO-AMPOLA,,1,1,,
,06.04.47.003-7,ALFAEPOETINA 3.000 UI INJETAVEL (POR FRASCO-AMPOLA,,1,1,,
,06.04.47.004-5,ALFAEPOETINA 4.000 UI INJETAVEL (POR FRASCO-AMPOLA,,1,1,,
,06.04.47.005-3,ALFAEPOETINA 10.000 UI INJETAVEL (POR FRASCO-AMPOLA,,1,1,,
,06.04.48.001-6,HIDROXIUREIA 500 MG (POR CAPSULA,,1,1,,
,06.04.49.001-1,ENTACAPONA 200 MG (POR COMPRIMIDO,,1,1,,
,06.04.49.002-0,TOLCAPONA 100 MG (POR COMPRIMIDO,,1,1,,
,06.04.50.001-7,GABAPENTINA 300 MG (POR CAPSULA,,1,1,,
,06.04.50.002-5,GABAPENTINA 400 MG (POR CAPSULA,,1,1,,
,06.04.50.003-3,LAMOTRIGINA 25 MG (POR COMPRIMIDO,,1,1,,
,06.04.50.004-1,LAMOTRIGINA 50 MG (POR COMPRIMIDO,,1,1,,
,06.04.50.005-0,LAMOTRIGINA 100 MG (POR COMPRIMIDO,,1,1,,
,06.04.50.006-8,TOPIRAMATO 25 MG (POR COMPRIMIDO,,1,1,,
,06.04.50.007-6,TOPIRAMATO 50 MG (POR COMPRIMIDO,,1,1,,
,06.04.50.008-4,TOPIRAMATO 100 MG (POR COMPRIMIDO,,1,1,,
,06.04.50.009-2,LEVETIRACETAM 100 MG /ML SOLUÇÃO ORAL (POR FRASCO DE 150 ML,,1,1,,
,06.04.50.010-6,LEVETIRACETAM 250 MG (POR COMPRIMIDO,,1,1,,
,06.04.50.011-4,LEVETIRACETAM 750 MG (POR COMPRIMIDO,,1,1,,
,06.04.50.012-2,LEVETIRACETAM 100 MG/ML SOLUÇÃO ORAL (POR FRASCO DE 100 ML,,1,1,,
,06.04.51.001-2,RISPERIDONA 1 MG (POR COMPRIMIDO,,1,1,,
,06.04.51.002-0,RISPERIDONA 2 MG (POR COMPRIMIDO,,1,1,,
,06.04.51.003-9,RISPERIDONA 3 MG (POR COMPRIMIDO,,1,1,,
,06.04.51.004-7,RISPERIDONA 1,,1,1,,
,06.04.52.001-8,GLATIRAMER 20 MG INJETAVEL (POR SERINGA PREENCHIDA ,,1,1,,
,06.04.52.002-6,GLATIRÂMER 40 MG INJETÁVEL (POR SERINGA PREENCHIDA,,1,1,,
,06.04.53.001-3,AZATIOPRINA 50 MG (POR COMPRIMIDO,,1,1,,
,06.04.53.002-1,METOTREXATO 2,,1,1,,
,06.04.53.003-0,METOTREXATO 25 MG/ML INJETAVEL (POR AMPOLA DE 2 ML,,1,1,,
,06.04.54.001-9,RILUZOL 50 MG (POR COMPRIMIDO,,1,1,,
,06.04.54.002-7,FUMARATO DE DIMETILA 120 MG (POR CÁPSULA,,1,1,,
,06.04.54.003-5,FUMARATO DE DIMETILA 240 MG (POR CÁPSULA,,1,1,,
,06.04.54.004-3,TERIFLUNOMIDA 14 MG (POR COMPRIMIDO,,1,1,,
,06.04.54.006-0,TAFAMIDIS 20 MG CÁPSULA,,1,1,,
,06.04.54.007-8,MEMANTINA 10 MG (POR COMPRIMIDO,,1,1,,
,06.04.55.001-4,TOXINA BOTULINICA TIPO A 100 U INJETAVEL (POR FRASCO-AMPOLA,,1,1,,
,06.04.55.002-2,TOXINA BOTULINICA TIPO A 500 U INJETAVEL (POR FRASCO-AMPOLA,,1,1,,
,06.04.56.001-0,PENICILAMINA 250 MG (POR CAPSULA,,1,1,,
,06.04.57.001-5,CALCITONINA 50 UI INJETAVEL (POR AMPOLA,,1,1,,
,06.04.57.002-3,CALCITONINA 100 UI INJETAVEL (POR AMPOLA,,1,1,,
,06.04.57.003-1,CALCITONINA 200 UI/DOSE SPRAY NASAL (POR FRASCO,,1,1,,
,06.04.58.001-0,PANCREATINA 10.000 UI (POR CAPSULA,,1,1,,
,06.04.58.002-9,PANCREATINA 25000 UI (POR CAPSULA,,1,1,,
,06.04.59.001-6,ISOTRETINOINA 10 MG (POR CAPSULA,,1,1,,
,06.04.59.002-4,ISOTRETINOINA 20 MG (POR CAPSULA,,1,1,,
,06.04.60.001-1,ACITRETINA 10 MG (POR CAPSULA,,1,1,,
,06.04.60.002-0,ACITRETINA 25 MG (POR CAPSULA,,1,1,,
,06.04.61.001-7,SOMATROPINA 4 UI INJETÁVEL (POR FRASCO-AMPOLA,,1,1,,
,06.04.61.002-5,SOMATROPINA 12 UI INJETAVEL (POR FRASCO-AMPOLA,,1,1,,
,06.04.61.003-3,SOMATROPINA 16UI INJETÀVEL (POR FRASCO AMPOLA,,1,1,,
,06.04.62.001-2,ALFACALCIDOL 0,,1,1,,
,06.04.62.002-0,ALFACALCIDOL 1,,1,1,,
,06.04.62.003-9,CALCITRIOL 0,,1,1,,
,06.04.62.004-7,CALCITRIOL 1,,1,1,,
,06.04.63.001-8,MIGLUSTATE 100 MG (POR CAPSULA,,1,1,,
,06.04.63.002-6,BIOTINA 2,,1,1,,
,06.04.63.003-4,ÁCIDO URSODESOXICÓLICO 50 MG (POR COMPRIMIDO,,1,1,,
,06.04.63.004-2,ÁCIDO URSODESOXICÓLICO 150 MG (POR COMPRIMIDO,,1,1,,
,06.04.63.005-0,ÁCIDO URSODESOXICÓLICO 300 MG (POR COMPRIMIDO,,1,1,,
,06.04.63.006-9,SAPROPTERINA 100 MG (POR COMPRIMIDO,,1,1,,
,06.04.63.007-7,TRIENTINA 250 MG (POR CÁPSULA,,1,1,,
,06.04.65.001-9,BIMATOPROSTA 0,,1,1,,
,06.04.65.002-7,LATANOPROSTA 0,,1,1,,
,06.04.65.003-5,TRAVOPROSTA 0,,1,1,,
,06.04.66.001-4,BRINZOLAMIDA 10 MG/ML SUSPENSÃO OFTÁLMICA (POR FRASCO DE 5 ML,,1,1,,
,06.04.66.002-2,DORZOLAMIDA 20 MG/ML SOLUÇÃO OFTÁLMICA (POR FRASCO DE 5 ML,,1,1,,
,06.04.66.003-0,ACETAZOLAMIDA 250 MG (POR COMPRIMIDO,,1,1,,
,06.04.67.001-0,BRIMONIDINA 2,,1,1,,
,06.04.68.002-3,RITUXIMABE 500 MG INJETÁVEL (POR FRASCO-AMPOLA DE 50 ML (ORIGINADOR,,1,1,,
,06.04.68.003-1,RITUXIMABE 500 MG INJETÁVEL (POR FRASCO- AMPOLA DE 5O ML  (BIOSSIMILAR A,,1,1,,
,06.04.68.004-0,RITUXIMABE 500 MG INJETÁVEL (POR FRASCO AMPOLA DE 50 ML(BIOSSIMILAR B,,1,1,,
,06.04.68.005-8,RITUXIMABE 100 MG INJETÁVEL (POR FRASCO-AMPOLA DE 10 ML,,1,1,,
,06.04.69.001-0,TOCILIZUMABE 20 MG/ML INJETAVEL (POR FRASCO-AMPOLA DE 4 ML,,1,1,,
,06.04.69.002-9,SECUQUINUMABE 150 MG/ML SOLUÇÃO INJETÁVEL (POR SERINGA PREENCHIDA,,1,1,,
,06.04.69.003-7,USTEQUINUMABE 45 MG/0,,1,1,,
,06.04.69.004-5,RISANQUIZUMABE 75 MG/0,,1,1,,
,06.04.70.001-6,CALCIPOTRIOL 50 MCG/G POMADA (POR BISNAGA DE 30 G,,1,1,,
,06.04.71.001-1,CLOBETASOL 0,,1,1,,
,06.04.71.002-0,CLOBETASOL 0,,1,1,,
,06.04.72.001-7,NAPROXENO 250 MG (POR COMPRIMIDO,,1,1,,
,06.04.72.002-5,NAPROXENO 500 MG (POR COMPRIMIDO,,1,1,,
,06.04.73.001-2,PILOCARPINA 20 MG/ML SOLUÇÃO OFTÁLMICA (POR FRASCO DE 10 ML,,1,1,,
,06.04.74.001-8,TIMOLOL 5,,1,1,,
,06.04.75.001-3,AMBRISENTANA 5MG (POR COMPRIMIDO REVESTIDO,,1,1,,
,06.04.75.002-1,AMBRISENTANA 10MG (POR COMPRIMIDO REVESTIDO,,1,1,,
,06.04.75.003-0,BOSENTANA 62,,1,1,,
,06.04.75.004-8,BOSENTANA 125MG (POR COMRIMIDO REVESTIDO,,1,1,,
,06.04.77.001-4,CINACALCETE 30 MG (POR COMPRIMIDO,,1,1,,
,06.04.77.002-2,CINACALCETE 60 MG (POR COMPRIMIDO,,1,1,,
,06.04.77.003-0,PARICALCITOL 5,,1,1,,
,06.04.78.001-0,INSULINA ANÁLOGA DE AÇÃO RÁPIDA 100 UI/ML (TUBETES DE 3ML,,1,1,,
,06.04.78.002-8,INSULINA ANÁLOGA DE AÇÃO RÁPIDA 100 UI/ML (TUBETES DE 3ML (CRIANÇAS MENORES DE 4 ANOS E GRÁVIDAS,,1,1,,
,06.04.78.003-6,INSULINA ANÁLOGA DE AÇÃO RÁPIDA 100 UI/ML (1B,,1,1,,
,06.04.79.001-5,NUSINERSENA 2,,1,1,,
,06.04.79.002-3,RISDIPLAM 0,,1,1,,
,06.04.80.001-0,ENOXAPARINA SÓDICA 40 MG/0,,1,1,,
,06.04.80.002-9,ENOXAPARINA SÓDICA 60 MG/0,,1,1,,
,06.04.81.001-6,TOBRAMICINA 300MG/5 ML SOLUÇÃO INALATÓRIA (POR AMPOLA,,1,1,,
,06.04.82.001-1,DAPAGLIFLOZINA 10 MG (POR COMPRIMIDO,,1,1,,
,06.04.83.001-7,SACUBITRIL VALSARTANA SÓDICA HIDRATADA 50 MG (POR COMPRIMIDO,,1,1,,
,06.04.83.002-5,SACUBITRIL VALSARTANA SÓDICA HIDRATADA 100 MG (POR COMPRIMIDO,,1,1,,
,06.04.83.003-3,SACUBITRIL VALSARTANA SÓDICA HIDRATADA 200 MG (POR COMPRIMIDO,,1,1,,
,06.04.84.001-2,OMALIZUMABE 150MG SOLUÇÃO INJETÁVEL,,1,1,,
,06.04.84.002-0,MEPOLIZUMABE 100 MG/ML SOLUÇÃO INJETÁVEL,,1,1,,
,06.04.85.001-8,BROMETO DE UMECLIDÍNIO 62,,1,1,,
,06.04.85.002-6,BROMETO DE TIOTRÓPIO MONOIDRATADO 2,,1,1,,
,06.04.86.001-3,IVACAFTOR 150 MG (POR COMPRIMIDO REVESTIDO,,1,1,,
,06.04.87.001-9,BUROSUMABE 10 MG/MLSOLUÇÃO INJETÁVEL (FRASCO-AMPOLA,,1,1,,
,06.04.87.002-7,BUROSUMABE 20 MG /ML SOLUÇÃO INJETÁVEL (FRASCO- AMPOLA,,1,1,,
,06.04.87.003-5,BUROSUMABE 30 MG /ML SOLUÇÃO INJETÁVEL (FRASCO- AMPOLA,,1,1,,
,07.01.01.001-0,ANDADOR FIXO / ARTICULADO EM ALUMÍNIO COM QUATRO PONTEIRAS.,,1,1,,
,07.01.01.002-9,CADEIRA DE RODAS ADULTO / INFANTIL (TIPO PADRÃO,,1,1,,
,07.01.01.003-7,CADEIRA DE RODAS PARA BANHO COM ASSENTO SANITÁRIO,,1,1,,
,07.01.01.004-5,CADEIRA DE RODAS PARA TETRAPLÉGICO - TIPO PADRÃO,,1,1,,
,07.01.01.005-3,CALÇADOS ANATÔMICOS COM PALMILHAS PARA PÉS NEUROPÁTICOS (PAR,,1,1,,
,07.01.01.006-1,CALÇADOS ORTOPÉDICOS CONFECCIONADOS SOB MEDIDA ATÉ NÚMERO 45 (PAR,,1,1,,
,07.01.01.007-0,CALÇADOS ORTOPÉDICOS PRÉ-FABRICADOS COM PALMILHAS ATÉ NÚMERO 45 (PAR,,1,1,,
,07.01.01.008-8,CALÇADOS SOB MEDIDA P/ COMPENSAÇÃO DE DISCREPÂNCIA DE MEMBROS INFERIORES A PARTIR DO NÚMERO 34,,1,1,,
,07.01.01.009-6,CALÇADOS SOB MEDIDA PARA COMPENSAÇÃO DE ENCURTAMENTO ATÉ NÚMERO 33 (PAR,,1,1,,
,07.01.01.010-0,CARRINHO DOBRÁVEL PARA TRANSPORTE DE CRIANÇA COM DEFICIÊNCIA,,1,1,,
,07.01.01.011-8,BENGALA CANADENSE REGULÁVEL EM ALTURA (PAR,,1,1,,
,07.01.01.012-6,MULETA AXILAR REGULÁVEL DE MADEIRA (PAR,,1,1,,
,07.01.01.013-4,MULETA AXILAR TUBULAR EM ALUMÍNIO REGULÁVEL NA ALTURA (PAR,,1,1,,
,07.01.01.014-2,PALMILHAS CONFECCIONADAS SOB MEDIDA (PAR,,1,1,,
,07.01.01.015-0,PALMILHAS PARA PÉS NEUROPÁTICOS CONFECCIONADAS SOB MEDIDA PARA ADULTOS OU CRIANÇAS (PAR,,1,1,,
,07.01.01.016-9,PALMILHAS PARA SUSTENTAÇÃO DOS ARCOS PLANTARES ATÉ O NÚMERO 33 (PAR,,1,1,,
,07.01.01.017-7,PALMILHAS PARA SUSTENTAÇÃO DOS ARCOS PLANTARES NÚMEROS ACIMA DE 34 (PAR,,1,1,,
,07.01.01.018-5,ADAPTAÇÃO DE OPM AUXILIARES DE LOCOMOÇÃO,,1,1,,
,07.01.01.019-3,MANUTENÇÃO DE OPM AUXILIARES DE LOCOMOÇÃO,,1,1,,
,07.01.01.020-7,CADEIRA DE RODAS MONOBLOCO,,1,1,,
,07.01.01.021-5,CADEIRA DE RODAS (ACIMA 90KG,,1,1,,
,07.01.01.022-3,CADEIRA DE RODAS MOTORIZADA ADULTO OU INFANTIL,,1,1,,
,07.01.01.023-1,CADEIRA DE RODAS PARA BANHO EM CONCHA INFANTIL,,1,1,,
,07.01.01.024-0,CADEIRA DE RODAS PARA BANHO COM ENCOSTO RECLINÁVEL,,1,1,,
,07.01.01.025-8,CADEIRA DE RODAS PARA BANHO COM ARO DE PROPULSÃO,,1,1,,
,07.01.01.026-6,ADAPTAÇÃO DE ASSENTO PARA DEFORMIDADES DE QUADRIL,,1,1,,
,07.01.01.027-4,ADAPTAÇÃO DE ENCOSTO PARA DEFORMIDADES DE TRONCO,,1,1,,
,07.01.01.028-2,ADAPTAÇÃO DO APOIO DE PÉS DA CADEIRA DE RODAS,,1,1,,
,07.01.01.029-0,APOIOS LATERAIS DO TRONCO EM 3 OU 4 PONTOS,,1,1,,
,07.01.01.030-4,APOIOS LATERAIS DE QUADRIL PARA CADEIRA DE RODAS,,1,1,,
,07.01.01.031-2,APOIO PARA ESTABILIZAÇÃO DA CABEÇA NA CADEIRA DE RODAS,,1,1,,
,07.01.01.032-0,ADAPTAÇÃO DO APOIO DE BRAÇOS DA CADEIRA DE RODAS,,1,1,,
,07.01.01.033-9,ADAPTAÇÃO ABDUTOR TIPO CAVALO PARA CADEIRA DE RODAS,,1,1,,
,07.01.02.001-6,ÓRTESE / CINTA LSO TIPO PUTTI (BAIXA,,1,1,,
,07.01.02.002-4,ÓRTESE / CINTA TLSO TIPO PUTTI (ALTO,,1,1,,
,07.01.02.003-2,ÓRTESE / COLETE CTLSO TIPO MILWAUKEE,,1,1,,
,07.01.02.004-0,ORTESE / COLETE TIPO WILLIAMS,,1,1,,
,07.01.02.005-9,ÓRTESE / COLETE TLSO TIPO KNIGHT,,1,1,,
,07.01.02.006-7,ÓRTESE CRUROMALEOLAR INFANTIL EM POLIPROPILENO PARA IMOBILIZAÇÃO DE JOELHO EM EXTENSÃO ARTICULADA,,1,1,,
,07.01.02.007-5,ÓRTESE CRUROMALEOLAR PARA LIMITAÇÃO DOS MOVIMENTOS DO JOELHO,,1,1,,
,07.01.02.008-3,ÓRTESE CRUROPODÁLICA COM DISTRATOR PARA GENUVALGO / GENUVARO (INFANTIL E ADOLESCENTE,,1,1,,
,07.01.02.009-1,ÓRTESE DINÂMICA PELVICO-CRURAL TIPO ATLANTA / TORONTO,,1,1,,
,07.01.02.010-5,ÓRTESE DINÂMICA SUROPODÁLICA TIPO MOLA DE CODEVILLE (UNILATERAL,,1,1,,
,07.01.02.011-3,ÓRTESE ESTÁTICA IMOBILIZADORA AXILO-PALMAR TIPO AEROPLANO,,1,1,,
,07.01.02.012-1,ÓRTESE GENUPODÁLICO EM POLIPROPILENO TIPO SARMIENTO,,1,1,,
,07.01.02.013-0,ÓRTESE HCTO TIPO MINERVA IMOBILIZADORA CERVICAL COM APOIO TORÁCICO (COLAR.,,1,1,,
,07.01.02.014-8,ÓRTESE METÁLICA CRUROPODÁLICA ADULTO,,1,1,,
,07.01.02.015-6,ÓRTESE METÁLICA CRUROPODÁLICA (INFANTIL E ADOLESCENTE,,1,1,,
,07.01.02.016-4,ÓRTESE METALICA SUROPODÁLICA (INFANTIL,,1,1,,
,07.01.02.017-2,ÓRTESE PÉLVICO-PODÁLICA DE DESCARGA ISQUIÁTICA,,1,1,,
,07.01.02.018-0,ÓRTESE PÉLVICO-PODÁLICA METÁLICA COM OU SEM APOIO ISQUIÁTICO (INFANTIL E ADOLESCENTE,,1,1,,
,07.01.02.019-9,ÓRTESE PÉLVICO-PODÁLICA METÁLICA PARA ADULTO COM OU SEM APOIO ISQUIÁTICO,,1,1,,
,07.01.02.020-2,ÓRTESE RÍGIDA PARA LUXAÇÃO CONGÊNITA DO QUADRIL,,1,1,,
,07.01.02.021-0,ÓRTESE SUROPODÁLICA ARTICULADA EM POLIPROPILENO INFANTIL,,1,1,,
,07.01.02.022-9,ÓRTESE SUROPODÁLICA SEM ARTICULAÇÃO EM POLIPROPILENO (ADULTO,,1,1,,
,07.01.02.023-7,ÓRTESE SUROPODÁLICA SEM ARTICULAÇÃO EM POLIPROPILENO (INFANTIL,,1,1,,
,07.01.02.024-5,ÓRTESE SUROPODÁLICA METÁLICA (ADULTO,,1,1,,
,07.01.02.025-3,ÓRTESE SUROPODÁLICA UNILATERAL ARTICULADA EM POLIPROPILENO (ADULTO,,1,1,,
,07.01.02.026-1,ÓRTESE SUSPENSÓRIO DE PAVLIK,,1,1,,
,07.01.02.027-0,ÓRTESE TIPO SARMIENTO PARA ÚMERO,,1,1,,
,07.01.02.028-8,ÓRTESE TLSO / COLETE TIPO BOSTON,,1,1,,
,07.01.02.029-6,ÓRTESE TLSO / TIPO COLETE EM METAL TIPO JEWETT,,1,1,,
,07.01.02.030-0,ÓRTESE TLSO CORRETIVA TORACO-LOMBAR EM POLIPROPILENO,,1,1,,
,07.01.02.031-8,ÓRTESE TLSO TIPO COLETE / JAQUETA DE RISSER,,1,1,,
,07.01.02.032-6,ÓRTESE TORÁCICA COLETE DINÂMICA DE COMPRESSÃO TORÁCICA,,1,1,,
,07.01.02.033-4,PRÓTESE CANADENSE ENDOESQUELÉTICA EM ALUMÍNIO OU AÇO (DESARTICULAÇÃO DO QUADRIL,,1,1,,
,07.01.02.034-2,PRÓTESE CANADENSE EXOESQUELETICA.(DESARTICULAÇÃO DO QUADRIL,,1,1,,
,07.01.02.035-0,PRÓTESE ENDOESQUELÉTICA PARA DESARTICULAÇÃO DE JOELHO EM ALUMÍNIO OU AÇO,,1,1,,
,07.01.02.036-9,PRÓTESE ENDOESQUELÉTICA TRANSFEMURAL EM ALUMÍNIO OU AÇO,,1,1,,
,07.01.02.037-7,PRÓTESE ENDOESQUELÉTICA TRANSTIBIAL TIPO PTB-PTS-KBM EM ALUMÍNIO OU AÇO,,1,1,,
,07.01.02.038-5,PRÓTESE EXOESQUELÉTICA PARA DESARTICULAÇÃO DO JOELHO,,1,1,,
,07.01.02.039-3,PRÓTESE EXOESQUELÉTICA PASSIVA PARA DESARTICULAÇÃO DO PUNHO OU AMPUTAÇÃO TRANSRADIAL,,1,1,,
,07.01.02.040-7,PRÓTESE EXOESQUELÉTICA TRANSFEMURAL,,1,1,,
